Estimate,Std. Error,z value,Pr(>|z|)
138954328961777.0,5153220.99028779,26964558.5205181,0
-137948401505729.0,17887153.2827049,-7712149.57044684,0
-137870574326332.0,2744589.15882958,-50233592.8431368,0
-135982146275580.0,7465158.53239571,-18215573.8133991,0
135469643251947.0,14529024.3966485,9324070.18899337,0
-135065388401182.0,52900595.8169508,-2553192.1959545,0
-134779544646666.0,35253076.206414,-3823199.53746743,0
134549435134589.0,21421325.027584,6281097.68939742,0
134076455762659.0,8062624.3249065,16629381.4966027,0
132251171280540.0,32372060.7885265,4085349.15785816,0
-131171181209578.0,2516651.13993929,-52121320.7217679,0
130848799158103.0,32683122.5916987,4003558.68050802,0
129954695279850.0,4325753.87755841,30042091.8430063,0
129918066434763.0,37971014.3484041,3421506.34277757,0
-129281772152503.0,7069827.99190262,-18286409.8391892,0
-128885263958492.0,4547141.61293302,-28344237.9696104,0
127031195547998.0,13372973.147375,9499098.97732302,0
126543190279682.0,53571066.9952241,2362155.49507281,0
-126338352135892.0,4574425.27404445,-27618409.8694853,0
-126071903211263.0,7699671.77815862,-16373672.3906707,0
-125950010263830.0,10634529.5491526,-11843496.1962061,0
124696729656534.0,9293479.9207516,13417657.4028095,0
124581440953445.0,10557847.3789515,11799890.3073571,0
123310132686528.0,8210030.49897165,15019448.7952235,0
-122857256609926.0,59735756.3679831,-2056678.68090767,0
-122120806857988.0,10211012.4771079,-11959715.7609759,0
121755570683049.0,8326376.3839312,14622876.1551089,0
120935387151955.0,2396081.57094509,50472149.4536823,0
120854684803766.0,6722207.81925138,17978421.3837687,0
-120253776026530.0,11224454.1660493,-10713552.2358194,0
-119324489891103.0,2799615.88116653,-42621736.3224071,0
118465798072175.0,5093502.75689996,23258218.1116315,0
117517724266007.0,6932625.70258162,16951401.8652767,0
116856126835085.0,13196338.041185,8855193.49916505,0
114359022516246.0,7316763.10828356,15629728.7234537,0
-113437157720906.0,2531994.00977395,-44801511.0948202,0
113295395916465.0,12886713.363368,8791643.97638583,0
112593344358683.0,6253532.15150435,18004759.811077,0
112398311870122.0,9914879.45316634,11336326.6191025,0
-112036518755193.0,78432440.649304,-1428446.16115089,0
-111259642252148.0,3747828.51353782,-29686428.2477862,0
111156858570792.0,4569657.94126844,24324984.4954339,0
-110983408626275.0,5413687.21217662,-20500521.0453696,0
-110943240232919.0,6986222.35327418,-15880290.4664098,0
-110916363935820.0,5538691.81910236,-20025733.0717122,0
109980140077495.0,5654757.7066787,19449133.9474369,0
-108274952199955.0,2886059.63223751,-37516533.2658117,0
-107737786180511.0,5997517.14056703,-17963731.2666896,0
-105541312672868.0,4239351.99095622,-24895623.8826167,0
-105476899765149.0,2050260.12783614,-51445618.2086857,0
-105065466717928.0,6308098.61779422,-16655647.4595299,0
104064563512156.0,2749306.89057741,37851199.4673322,0
102624585142754.0,9222421.22685478,11127726.9405046,0
-101372792525454.0,3290257.61880556,-30809986.4114151,0
101286247415649.0,4621501.79779813,21916305.9644174,0
-100435404354151.0,6626546.59551695,-15156522.7689032,0
-99231497757592.0,3945392.52845246,-25151235.7875617,0
-99119508939192.0,7598790.26897316,-13044116.9489714,0
98985581496049.4,6327371.4590957,15644028.825549,0
-98755702709097.4,11380087.8418318,-8677938.52575403,0
-98262009309793.4,3891744.68192502,-25248832.423711,0
97084930821821.6,13689425.9359317,7091965.08868902,0
-96937060928527.7,5783324.60717402,-16761476.7478693,0
-96878734866430.8,10489020.4629155,-9236204.20123605,0
-96268130442554.2,11200383.2578328,-8595074.67079134,0
95529645584208.7,7299965.84383365,13086314.0496614,0
-94986351243630.8,5923520.55790763,-16035455.6576711,0
-94932103684369.5,2599454.8193035,-36520005.2639521,0
-94346588799811.9,7857895.81870907,-12006597.0555603,0
93479912215878.8,7501103.95915086,12462153.9342672,0
-93080655145794.2,4802625.77228373,-19381200.9428194,0
-92629727442444.7,3067072.10388422,-30201353.0510535,0
-92415854088131.4,11541668.650007,-8007148.43672762,0
91802959598294.2,7357125.20511824,12478102.1171732,0
91712317636208.1,3639026.03965427,25202435.1122591,0
-91352974458978.4,12382729.6439865,-7377450.45603436,0
90484767416798.8,6340968.26474,14269865.9950649,0
-89389384769657.1,5440312.34958072,-16430928.7823421,0
88600737900260.5,7574090.21031418,11697872.0136719,0
88493202313938.7,7121690.39065,12425870.4689157,0
-88417807854340.0,7475459.2985684,-11827742.5269739,0
87764950898286.2,4919310.98663092,17840903.1542837,0
86572746845923.5,4390240.39952157,19719363.6265016,0
-84571725259811.1,30895511.399122,-2737346.67043623,0
84318157256209.3,8610994.84985344,9791918.20764409,0
83813050712402.6,37191769.7745682,2253537.5762009,0
83781176722836.7,4468087.53081611,18751015.0920284,0
83405579345863.3,10196039.6256551,8180193.72306079,0
82957434702552.6,2269644.93366358,36550842.5886888,0
-82443388695431.8,2554127.3559807,-32278495.628804,0
82147265503235.2,9236108.53073956,8894142.50924329,0
-81124916307698.7,18129399.5031525,-4474771.28481789,0
-79562126236905.8,2780024.3391563,-28619219.3054871,0
79429658462941.3,4116011.63268899,19297724.4845759,0
-79032209949360.2,5760696.93511442,-13719209.8177597,0
77666866071914.3,2842714.65430063,27321372.5318562,0
